locus	ID_Full	sequence_path	source_sha256	source_class	ID	Haplotype
HML-2_15q25.2	HG03521_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03521_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03521_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03521_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03540_mat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03540_mat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03540_pat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03540_pat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03579_mat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03579_mat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03579_pat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03579_pat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03583_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03583_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03583_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03583_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03654_mat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03654_mat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03654_pat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03654_pat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03669_mat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03669_mat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03669_pat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03669_pat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03688_mat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03688_mat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03688_pat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03688_pat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03704_mat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03704_mat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03704_pat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03704_pat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03710_mat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03710_mat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03710_pat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03710_pat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03742_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03742_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03742_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03742_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03784_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03784_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03784_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03784_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03804_mat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03804_mat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03804_pat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03804_pat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03816_mat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03816_mat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03816_pat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03816_pat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03831_mat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03831_mat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03831_pat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03831_pat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03834_mat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03834_mat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03834_pat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03834_pat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03874_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03874_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03874_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03874_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03927_mat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03927_mat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03927_pat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03927_pat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03942_mat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03942_mat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG03942_pat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG03942_pat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG04115_mat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG04115_mat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG04115_pat_hprc_r2_v1.0.1_HML-2_15q25.2_alt1	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG04115_pat_hprc_r2_v1.0.1_HML-2_15q25.2_alt1.fa				
HML-2_15q25.2	HG04157_mat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG04157_mat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG04157_pat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG04157_pat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG04160_mat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG04160_mat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG04160_pat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG04160_pat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG04184_mat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG04184_mat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG04184_pat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG04184_pat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG04187_mat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG04187_mat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG04187_pat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG04187_pat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG04199_mat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG04199_mat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG04199_pat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG04199_pat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG04204_mat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG04204_mat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG04204_pat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG04204_pat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG04228_mat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG04228_mat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG04228_pat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG04228_pat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	HG06807_mat_v1.0.genbank_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG06807_mat_v1.0.genbank_HML-2_15q25.2.fa				
HML-2_15q25.2	HG06807_pat_v1.0.genbank_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/HG06807_pat_v1.0.genbank_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18505_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18505_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18505_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18505_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18508_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18508_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18508_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18508_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18522_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18522_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18522_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18522_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18565_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18565_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18565_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18565_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18570_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18570_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18570_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18570_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18608_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18608_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18608_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18608_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18620_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18620_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18620_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18620_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18747_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18747_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18747_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18747_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18879_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18879_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18879_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18879_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18906_mat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18906_mat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18906_pat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18906_pat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18940_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18940_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18940_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18940_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18943_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18943_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18943_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18943_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18944_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18944_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18944_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18944_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18945_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18945_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18945_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18945_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18948_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18948_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18948_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18948_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18952_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18952_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18952_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18952_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18959_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18959_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18960_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18960_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18960_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18960_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18967_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18967_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18967_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18967_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18970_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18970_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18970_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18970_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18971_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18971_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18971_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18971_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18974_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18974_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18974_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18974_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18976_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18976_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18976_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18976_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18982_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18982_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18982_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18982_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18983_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18983_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA18983_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA18983_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA19036_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA19036_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA19036_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA19036_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA19043_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA19043_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA19043_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA19043_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA19087_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA19087_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA19087_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA19087_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA19159_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA19159_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA19159_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA19159_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA19185_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA19185_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA19185_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA19185_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA19240_mat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA19240_mat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA19240_pat_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA19240_pat_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA19338_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA19338_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA19338_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA19338_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA19391_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA19391_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA19391_hap2_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA19391_hap2_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
HML-2_15q25.2	NA19443_hap1_hprc_r2_v1.0.1_HML-2_15q25.2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_15q25.2/NA19443_hap1_hprc_r2_v1.0.1_HML-2_15q25.2.fa				
