alignment	record	reason
8p22_carrier_kcon.aln.fa	HG01960_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01969_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01969_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01975_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01975_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01978_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01978_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01981_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01981_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01993_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02004_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02004_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02015_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02027_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02027_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02040_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02040_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02056_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02071_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02071_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02074_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02074_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02080_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02080_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02083_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02083_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02109_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02109_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02129_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02129_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02132_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02132_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02135_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02135_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02145_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02145_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02155_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02155_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02178_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02178_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02257_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02257_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02273_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02273_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02280_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02280_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02300_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02300_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02391_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02391_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02392_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02451_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02451_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02486_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02486_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02514_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02514_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02523_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02523_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02559_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02572_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02572_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02583_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02583_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02602_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02602_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02615_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02615_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02622_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02622_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02630_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02630_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02647_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02668_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02698_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02698_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02717_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02723_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02723_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02735_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02735_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02738_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02738_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02809_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02809_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02841_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02841_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02886_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02886_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02922_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02965_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02965_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02976_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02976_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03017_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03017_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03041_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03041_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03050_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03050_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03098_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03098_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03130_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03130_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03195_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03195_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03209_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03209_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03225_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03225_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03239_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03270_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03270_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03369_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03453_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03470_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03470_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03471_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03486_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03486_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03516_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03516_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03521_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03521_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03540_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03540_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03579_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03579_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03654_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03654_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03669_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03669_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03688_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03704_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03710_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03710_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03742_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03742_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03784_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03804_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03804_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03816_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03816_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03834_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03834_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03874_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03874_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03927_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03927_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03942_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03942_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG04115_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG04115_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG04157_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG04160_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG04160_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG04184_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG04187_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG04187_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG04199_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG04204_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG04204_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG04228_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG04228_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG06807_mat_v1.0.genbank	unrecognized_or_reference_alignment_record
8p22_carrier_kcon.aln.fa	HG06807_pat_v1.0.genbank	unrecognized_or_reference_alignment_record
8p22_carrier_kcon.aln.fa	NA18505_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18505_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18508_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18508_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18565_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18570_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18570_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18608_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18608_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18620_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18620_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18747_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18747_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18879_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18879_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18906_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18906_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18940_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18940_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18943_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18943_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18944_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18944_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18945_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18945_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18948_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18948_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18952_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18959_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18960_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18960_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18967_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18967_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18970_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18974_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18974_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18982_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18982_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18983_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA18983_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19036_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19036_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19043_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19043_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19087_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19087_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19159_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19159_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19185_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19185_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19338_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19338_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19468_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19468_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19682_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19700_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19700_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19776_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19776_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19835_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA19835_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20129_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20129_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20346_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20346_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20503_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20503_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20752_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20752_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20762_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20762_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20799_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20799_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20805_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20805_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20806_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20806_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20809_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20809_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20827_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20827_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20850_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20850_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20870_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20870_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20905_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA20905_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA21093_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA21093_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA21102_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA21106_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA21106_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA21110_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA21144_hap1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA21144_hap2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA21309_mat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	NA21309_pat	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	chm13v2.0_maskedY_rCRS.fa.PanSN	unrecognized_or_reference_alignment_record
8p22_carrier_kcon.aln.fa	hg002v1.1.mat_MT.PanSN	unrecognized_or_reference_alignment_record
8p22_carrier_kcon.aln.fa	hg002v1.1.pat.PanSN	unrecognized_or_reference_alignment_record
8p22_carrier_kcon.aln.fa	HG00096_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00096_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00171_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00171_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00268_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00268_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00358_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00358_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00512_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00512_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00513_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00513_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00731_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00731_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00732_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00732_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00864_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG00864_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01114_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01114_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01352_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01352_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01457_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01457_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01505_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01505_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01573_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01573_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01596_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01596_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01890_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG01890_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02011_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02011_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02018_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02018_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02059_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02059_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02106_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02106_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02282_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02282_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02492_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02492_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02554_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02554_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02587_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02587_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02666_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02666_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02769_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02769_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02818_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02818_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02953_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG02953_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03009_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03009_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03065_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03065_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03248_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03248_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03371_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03452_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03452_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03456_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03456_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03520_h1	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03520_h2	biological_family_HML11_not_HML2
8p22_carrier_kcon.aln.fa	HG03683_h1	biological_family_HML11_not_HML2
